Time,alt_msl_ft,ias_kt,vs_fps,pitch_deg,roll_deg,throttle
20.4,442.3971715,85.41101012,-18.34762598,-9.637666537,0.05928555385,0.5356377278
20.6,438.7459604,85.65836,-18.13940867,-9.376273657,0.1754477327,0.5356377278
20.8,435.1545341,85.8610586,-17.76914376,-9.320828067,0.3135348123,0.5356377278
21,431.6079749,86.04185893,-17.7600561,-9.699661852,0.5005749526,0.5356377278
21.2,428.0051323,86.21621316,-18.25500686,-9.769048559,0.7018356678,0.5356377278
21.4,424.3672664,86.34756158,-18.00312944,-9.003113374,0.879977436,0.5356377278
21.6167,420.5976585,86.40945915,-16.74762422,-8.112897761,0.9824546465,0.5356377278
21.8167,417.3971725,86.40620131,-15.33187611,-7.653094254,0.9273525756,0.5356377278
22.0167,414.4515554,86.37288023,-14.19885808,-7.466972009,0.8204041513,0.5356377278
22.2333,411.6906314,86.32633963,-13.49403352,-7.462130071,0.7035922836,0.5356377278
22.4167,409.0374173,86.26907888,-13.05896879,-7.319501742,0.5783108794,0.5356377278
22.6167,406.4796649,86.19601317,-12.53949296,-7.219789508,0.439299012,0.5356377278
22.8167,403.9944579,86.12492087,-12.38443857,-7.529598942,0.2891787101,0.5356377278
23.0083,401.6950946,86.07864987,-12.72740204,-7.957245851,0.1630690679,0.5356377278
23.2333,398.8534336,86.05216702,-13.50803114,-8.431233072,0.02517742224,0.5356377278
23.4167,396.062986,86.05205141,-14.37004961,-8.736119928,-0.1111449873,0.5356377278
23.6167,393.1156308,86.0666391,-15.05789617,-8.835150501,-0.2748859898,0.5356377278
23.8167,390.0571983,86.08570184,-15.48886374,-8.845546519,-0.4550700432,0.5356377278
24.0167,386.932239,86.10575858,-15.74159463,-8.866729821,-0.6401920394,0.5356377278
24.2167,383.7636005,86.12819933,-15.94340931,-8.9410188,-0.7726481579,0.5356377278
24.4167,380.5535376,86.15434544,-16.14842912,-9.000762344,-0.824937857,0.4713290461
24.6083,377.4432572,86.18033515,-16.28632901,-9.034010169,-0.8411094086,0.4498928189
24.8167,374.0323651,86.21109767,-16.48152438,-9.271178358,-0.8423850581,0.4498928189
25.0167,370.6893527,86.25269401,-16.96319999,-9.578288321,-0.8403439206,0.4498928189
25.2167,367.2418165,86.29935663,-17.47524332,-9.546808036,-0.8431616287,0.4498928189
25.4167,364.0336224,86.32126502,-17.4437853,-8.938166271,-0.848480019,0.4498928189
25.6167,360.3707687,86.28392926,-16.29365598,-8.018650872,-0.8864188247,0.4498928189
25.8167,357.2467276,86.20049358,-15.0170043,-7.608011192,-0.8811309018,0.4498928189
26.0167,354.352965,86.09320385,-13.98413322,-7.355582843,-0.8506663868,0.4498928189
26.2167,351.644812,85.96750802,-13.14104426,-7.109370789,-0.8019063623,0.4498928189
26.4167,349.0952865,85.82338515,-12.38553655,-6.841166457,-0.7248574872,0.4498928189
26.6167,346.6932266,85.6605755,-11.66189738,-6.560671448,-0.6415493582,0.4498928189
26.8167,344.4342636,85.47974197,-10.9537589,-6.279957503,-0.5617195208,0.4498928189
27.0167,342.3152976,85.28187683,-10.2619779,-6.00573168,-0.4885786655,0.4498928189
27.2167,340.3325603,85.06821203,-9.591476801,-5.740662759,-0.4229375711,0.4498928189
27.4167,338.4813303,84.83989874,-8.946555332,-5.485692977,-0.3642219723,0.4498928189
27.6167,336.7561744,84.59800261,-8.330197428,-5.241306652,-0.3110092751,0.4498928189
27.8083,335.2157472,84.35437553,-7.766704925,-5.017785492,-0.2736430274,0.4498928189
28.0167,333.6607015,84.07966985,-7.19723771,-4.882845427,-0.2699356218,0.4498928189
28.2167,332.2572143,83.81607524,-6.879197848,-4.926831549,-0.2569009541,0.4498928189
28.4167,330.8901885,83.55964741,-6.817483473,-5.036288028,-0.2289553831,0.4498928189
28.6167,329.5174109,83.31256655,-6.918270685,-5.126274028,-0.1938002789,0.4498928189
28.825,328.1188913,83.07314702,-7.064321613,-5.15894028,-0.1831099502,0.4498928189
29.0167,326.6953711,82.83836272,-7.16622706,-5.148175865,-0.2554828395,0.4498928189
29.2167,325.2550507,82.60680437,-7.235264084,-5.117035652,-0.4712784139,0.4498928189
29.4167,323.8071206,82.37678706,-7.244848602,-5.086833195,-0.7548686047,0.4498928189
29.6167,322.3556444,82.15011365,-7.280157609,-5.128210807,-0.9909463474,0.4498928189
29.8167,320.8889484,81.93016896,-7.397170629,-5.225028583,-1.139513172,0.4498928189
30.0167,319.3897494,81.71932366,-7.596635653,-5.339673084,-1.184660112,0.4498928189
30.2083,318.1050752,81.55089647,-7.816418999,-5.395026171,-1.187984514,0.4498928189
30.4167,316.2586153,81.31901233,-7.974511194,-5.301470767,-1.207931877,0.4498928189
